 1.75630000e+01 2.54793900e+00 2.54793900e+00 6.24305500e+00 1.49908160e+01 1.52012060e+01 1.52012060e+01
 1.76720000e+01 2.61746300e+00 2.61746300e+00 6.50424100e+00 1.49254860e+01 1.51758220e+01 1.51758220e+01
 1.77810000e+01 2.68173500e+00 2.68173500e+00 6.76184700e+00 1.48570290e+01 1.51516470e+01 1.51516470e+01
 1.78900000e+01 2.74077000e+00 2.74077000e+00 7.01563800e+00 1.47855320e+01 1.51288300e+01 1.51288300e+01
 1.79980000e+01 2.79461200e+00 2.79461200e+00 7.26538700e+00 1.47110910e+01 1.51075060e+01 1.51075060e+01
 1.81070000e+01 2.84334300e+00 2.84334300e+00 7.51087000e+00 1.46338230e+01 1.50877770e+01 1.50877770e+01
 1.82160000e+01 2.88708300e+00 2.88708300e+00 7.75186800e+00 1.45538540e+01 1.50697270e+01 1.50697270e+01
 1.83250000e+01 2.92598000e+00 2.92598000e+00 7.98816200e+00 1.44713190e+01 1.50534030e+01 1.50534030e+01
 1.84340000e+01 2.96022500e+00 2.96022500e+00 8.21954900e+00 1.43863700e+01 1.50388330e+01 1.50388330e+01
 1.85430000e+01 2.99003400e+00 2.99003400e+00 8.44581900e+00 1.42991680e+01 1.50260110e+01 1.50260110e+01
 1.86510000e+01 3.01565400e+00 3.01565400e+00 8.66678200e+00 1.42098810e+01 1.50149100e+01 1.50149100e+01
 1.87600000e+01 3.03735800e+00 3.03735800e+00 8.88224400e+00 1.41186910e+01 1.50054760e+01 1.50054760e+01
 1.88690000e+01 3.05544200e+00 3.05544200e+00 9.09201000e+00 1.40257890e+01 1.49976270e+01 1.49976270e+01
 1.89780000e+01 3.07021200e+00 3.07021200e+00 9.29589100e+00 1.39313790e+01 1.49912690e+01 1.49912690e+01
 1.90870000e+01 3.08199100e+00 3.08199100e+00 9.49368400e+00 1.38356890e+01 1.49862830e+01 1.49862830e+01
 1.91960000e+01 3.09111400e+00 3.09111400e+00 9.68517200e+00 1.37389680e+01 1.49825420e+01 1.49825420e+01
 1.93040000e+01 3.09791300e+00 3.09791300e+00 9.87010900e+00 1.36415000e+01 1.49799010e+01 1.49799010e+01
 1.94130000e+01 3.10272200e+00 3.10272200e+00 1.00481960e+01 1.35436280e+01 1.49782130e+01 1.49782130e+01
 1.95220000e+01 3.10585700e+00 3.10585700e+00 1.02190680e+01 1.34457700e+01 1.49773260e+01 1.49773260e+01
 1.96310000e+01 3.10763800e+00 3.10763800e+00 1.03822370e+01 1.33484590e+01 1.49770830e+01 1.49770830e+01
 1.97400000e+01 3.10836100e+00 3.10836100e+00 1.05370580e+01 1.32523940e+01 1.49773380e+01 1.49773380e+01
 1.98490000e+01 3.10829800e+00 3.10829800e+00 1.06826450e+01 1.31585150e+01 1.49779430e+01 1.49779430e+01
 1.99570000e+01 3.10770700e+00 3.10770700e+00 1.08177600e+01 1.30681010e+01 1.49787710e+01 1.49787710e+01
 2.00660000e+01 3.10680800e+00 3.10680800e+00 1.09406890e+01 1.29829190e+01 1.49796910e+01 1.49796910e+01
 2.01750000e+01 3.10579700e+00 3.10579700e+00 1.10490720e+01 1.29053570e+01 1.49805960e+01 1.49805960e+01
 2.02840000e+01 3.10483800e+00 3.10483800e+00 1.11398040e+01 1.28385610e+01 1.49814030e+01 1.49814030e+01
 2.03930000e+01 3.10406200e+00 3.10406200e+00 1.12090790e+01 1.27863640e+01 1.49820290e+01 1.49820290e+01
 2.05020000e+01 3.10355800e+00 3.10355800e+00 1.12528570e+01 1.27528270e+01 1.49824280e+01 1.49824280e+01
 2.06100000e+01 3.10338400e+00 3.10338400e+00 1.12678740e+01 1.27412190e+01 1.49825630e+01 1.49825630e+01
